_id,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,USUARIOID,MANTENIMEINTOID
INC-7526,MAL FUNCIONAMIENTO,2024-09-04T00:00:00Z,ABIERTA,['282-21-6611'],['MNT-12610']
INC-7527,MAL FUNCIONAMIENTO,2024-05-18T00:00:00Z,CERRADA,['493-65-9782'],['MNT-02568']
INC-7528,DESGASTE,2023-12-05T00:00:00Z,CERRADA,['433-73-7872'],"['MNT-03247', 'MNT-11211']"
INC-7529,VANDALISMO,2023-12-24T00:00:00Z,ABIERTA,['759-75-4436'],['MNT-10541']
INC-753,MAL FUNCIONAMIENTO,2024-04-24T00:00:00Z,ABIERTA,"['395-72-5199', '039-99-5680', '574-62-4528']","['MNT-00151', 'MNT-14193']"
INC-7530,DESGASTE,2024-08-20T00:00:00Z,ABIERTA,['109-06-6721'],"['MNT-05883', 'MNT-08966']"
INC-7531,VANDALISMO,2024-07-19T00:00:00Z,ABIERTA,['286-34-9467'],['MNT-09605']
INC-7532,DESGASTE,2024-03-29T00:00:00Z,CERRADA,['804-19-8281'],['MNT-11143']
INC-7533,VANDALISMO,2023-11-22T00:00:00Z,CERRADA,['292-84-3734'],['MNT-01361']
INC-7534,MAL FUNCIONAMIENTO,2024-03-21T00:00:00Z,CERRADA,['162-07-3506'],['MNT-14952']
INC-7535,DESGASTE,2024-05-07T00:00:00Z,CERRADA,['710-59-8085'],['MNT-01462']
INC-7536,ROTURA,2024-05-13T00:00:00Z,CERRADA,['687-01-1590'],['MNT-05438']
INC-7537,MAL FUNCIONAMIENTO,2024-05-13T00:00:00Z,CERRADA,['087-05-8772'],['MNT-00210']
INC-7538,ROTURA,2024-01-03T00:00:00Z,ABIERTA,['104-07-0199'],"['MNT-05530', 'MNT-11294']"
INC-7539,VANDALISMO,2023-10-25T00:00:00Z,ABIERTA,['959-15-8339'],['MNT-02397']
INC-754,ROTURA,2024-03-01T00:00:00Z,ABIERTA,"['255-73-5940', '800-24-3767', '687-27-0788']",['MNT-10630']
INC-7540,MAL FUNCIONAMIENTO,2024-08-02T00:00:00Z,CERRADA,['551-22-5761'],"['MNT-05435', 'MNT-09383', 'MNT-13172']"
INC-7541,VANDALISMO,2024-06-17T00:00:00Z,CERRADA,['590-59-9977'],['MNT-13935']
INC-7542,MAL FUNCIONAMIENTO,2024-08-14T00:00:00Z,CERRADA,['452-51-6015'],['MNT-08713']
INC-7543,DESGASTE,2024-01-16T00:00:00Z,CERRADA,['139-71-9912'],"['MNT-03539', 'MNT-14315']"
INC-7544,ROTURA,2023-11-21T00:00:00Z,CERRADA,['478-28-8299'],['MNT-14342']
INC-7545,DESGASTE,2023-11-25T00:00:00Z,ABIERTA,['627-92-9350'],['MNT-06442']
INC-7546,MAL FUNCIONAMIENTO,2024-06-10T00:00:00Z,CERRADA,['573-03-5633'],['MNT-14174']
INC-7547,DESGASTE,2024-03-11T00:00:00Z,CERRADA,['973-97-9814'],['MNT-01779']
INC-7548,DESGASTE,2024-07-15T00:00:00Z,ABIERTA,['331-17-3639'],['MNT-04364']
INC-7549,DESGASTE,2024-03-07T00:00:00Z,ABIERTA,['273-62-7268'],['MNT-07292']
INC-755,ROTURA,2024-01-13T00:00:00Z,ABIERTA,"['599-62-2214', '752-30-0883']",['MNT-13328']
INC-7550,MAL FUNCIONAMIENTO,2024-04-13T00:00:00Z,ABIERTA,['699-98-4187'],['MNT-07265']
INC-7551,ROTURA,2024-04-08T00:00:00Z,CERRADA,['274-43-9280'],"['MNT-00514', 'MNT-14886']"
INC-7552,VANDALISMO,2024-03-06T00:00:00Z,ABIERTA,['741-33-2456'],['MNT-07750']
INC-7553,MAL FUNCIONAMIENTO,2024-01-20T00:00:00Z,CERRADA,['557-24-8127'],['MNT-02550']
INC-7554,MAL FUNCIONAMIENTO,2024-05-19T00:00:00Z,ABIERTA,['311-55-1795'],['MNT-01930']
INC-7555,ROTURA,2024-07-17T00:00:00Z,CERRADA,['694-65-8198'],['MNT-05102']
INC-7556,VANDALISMO,2024-04-13T00:00:00Z,CERRADA,['464-38-7861'],['MNT-12946']
INC-7557,ROTURA,2024-01-13T00:00:00Z,CERRADA,['347-62-5546'],"['MNT-02022', 'MNT-05876']"
INC-7558,DESGASTE,2024-05-23T00:00:00Z,ABIERTA,['499-85-5936'],['MNT-14206']
INC-7559,DESGASTE,2024-05-08T00:00:00Z,ABIERTA,['373-00-3357'],['MNT-11397']
INC-756,MAL FUNCIONAMIENTO,2023-11-22T00:00:00Z,CERRADA,"['521-83-8008', '797-93-4380']",['MNT-11893']
INC-7560,MAL FUNCIONAMIENTO,2024-04-04T00:00:00Z,ABIERTA,['332-38-3010'],"['MNT-12594', 'MNT-14993']"
INC-7561,VANDALISMO,2024-04-02T00:00:00Z,CERRADA,['578-93-6235'],['MNT-06748']
INC-7562,MAL FUNCIONAMIENTO,2024-02-22T00:00:00Z,CERRADA,['295-67-4888'],['MNT-06078']
INC-7563,MAL FUNCIONAMIENTO,2024-06-11T00:00:00Z,CERRADA,['614-44-3878'],['MNT-01633']
INC-7564,MAL FUNCIONAMIENTO,2023-11-17T00:00:00Z,CERRADA,['865-26-7548'],['MNT-12853']
INC-7565,MAL FUNCIONAMIENTO,2024-04-24T00:00:00Z,CERRADA,['349-53-6241'],['MNT-12535']
INC-7566,ROTURA,2024-09-09T00:00:00Z,CERRADA,['697-42-8912'],['MNT-10750']
INC-7567,VANDALISMO,2024-01-03T00:00:00Z,CERRADA,['912-70-8023'],['MNT-01833']
INC-7568,VANDALISMO,2024-05-20T00:00:00Z,ABIERTA,['559-65-1893'],['MNT-01309']
INC-7569,VANDALISMO,2024-05-13T00:00:00Z,ABIERTA,['311-39-3478'],['MNT-10940']
INC-757,VANDALISMO,2024-08-14T00:00:00Z,ABIERTA,"['758-54-2884', '637-12-2701', '295-12-7763']","['MNT-06850', 'MNT-12858']"
INC-7570,VANDALISMO,2024-04-02T00:00:00Z,CERRADA,['504-12-7437'],['MNT-14907']
INC-7571,VANDALISMO,2024-02-16T00:00:00Z,CERRADA,['921-83-8279'],['MNT-09396']
INC-7572,MAL FUNCIONAMIENTO,2023-12-16T00:00:00Z,ABIERTA,['537-40-5737'],['MNT-10164']
INC-7573,ROTURA,2024-05-20T00:00:00Z,ABIERTA,['634-99-6315'],['MNT-02545']
INC-7574,ROTURA,2023-10-24T00:00:00Z,CERRADA,['611-81-2777'],['MNT-12972']
INC-7575,MAL FUNCIONAMIENTO,2024-04-13T00:00:00Z,ABIERTA,['981-79-5579'],['MNT-10174']
INC-7576,MAL FUNCIONAMIENTO,2024-01-04T00:00:00Z,CERRADA,['635-74-4675'],['MNT-09561']
INC-7577,ROTURA,2024-02-02T00:00:00Z,CERRADA,['506-60-9615'],"['MNT-02642', 'MNT-12932']"
INC-7578,VANDALISMO,2024-01-29T00:00:00Z,ABIERTA,['391-52-7478'],"['MNT-08016', 'MNT-11029']"
INC-7579,MAL FUNCIONAMIENTO,2024-01-09T00:00:00Z,CERRADA,['436-52-2184'],['MNT-11368']
INC-758,MAL FUNCIONAMIENTO,2024-04-09T00:00:00Z,CERRADA,"['173-06-9446', '927-01-8111', '922-29-3220']",['MNT-05572']
INC-7580,ROTURA,2023-07-11T00:00:00Z,ABIERTA,['002-22-9200'],"['MNT-08851', 'MNT-10761']"
INC-7581,DESGASTE,2024-05-30T00:00:00Z,ABIERTA,['389-98-9862'],['MNT-02368']
INC-7582,VANDALISMO,2024-03-26T00:00:00Z,ABIERTA,['756-19-4624'],"['MNT-04902', 'MNT-07611']"
INC-7583,ROTURA,2024-03-05T00:00:00Z,ABIERTA,['224-92-9199'],['MNT-02513']
INC-7584,ROTURA,2023-12-12T00:00:00Z,ABIERTA,['078-16-8869'],['MNT-02351']
INC-7585,MAL FUNCIONAMIENTO,2024-09-08T00:00:00Z,CERRADA,['193-68-2027'],"['MNT-00663', 'MNT-06628']"
INC-7586,DESGASTE,2024-05-10T00:00:00Z,CERRADA,['041-76-8180'],['MNT-12504']
INC-7587,MAL FUNCIONAMIENTO,2024-10-07T00:00:00Z,CERRADA,['382-82-6182'],['MNT-06298']
INC-7588,VANDALISMO,2024-01-27T00:00:00Z,CERRADA,['062-25-1291'],['MNT-03630']
INC-7589,DESGASTE,2023-12-18T00:00:00Z,CERRADA,['752-22-0265'],['MNT-04545']
INC-759,MAL FUNCIONAMIENTO,2024-04-04T00:00:00Z,CERRADA,"['073-06-1464', '454-62-3358', '302-69-9916']",['MNT-01646']
INC-7590,DESGASTE,2024-03-30T00:00:00Z,CERRADA,['455-00-3106'],['MNT-03188']
INC-7591,ROTURA,2024-05-09T00:00:00Z,CERRADA,['783-77-3189'],['MNT-03461']
INC-7592,ROTURA,2024-05-06T00:00:00Z,ABIERTA,['887-52-7412'],"['MNT-00589', 'MNT-06885']"
INC-7593,ROTURA,2024-01-05T00:00:00Z,ABIERTA,['601-46-5956'],['MNT-02695']
INC-7594,ROTURA,2024-09-05T00:00:00Z,CERRADA,['856-88-1597'],['MNT-07455']
INC-7595,MAL FUNCIONAMIENTO,2024-07-18T00:00:00Z,CERRADA,['913-81-3874'],['MNT-11114']
INC-7596,ROTURA,2024-06-04T00:00:00Z,ABIERTA,['458-70-1976'],['MNT-14180']
INC-7597,MAL FUNCIONAMIENTO,2024-01-09T00:00:00Z,ABIERTA,['109-30-6614'],['MNT-04862']
INC-7598,MAL FUNCIONAMIENTO,2024-09-13T00:00:00Z,CERRADA,['157-33-5463'],"['MNT-04902', 'MNT-07611']"
INC-7599,MAL FUNCIONAMIENTO,2024-03-03T00:00:00Z,CERRADA,['480-68-2080'],['MNT-08941']
INC-76,MAL FUNCIONAMIENTO,2024-07-05T00:00:00Z,CERRADA,"['260-90-2212', '841-37-3199', '628-45-2561']",['MNT-06303']
INC-760,VANDALISMO,2023-12-10T00:00:00Z,ABIERTA,"['928-70-7027', '064-21-4027']",['MNT-10283']
INC-7600,MAL FUNCIONAMIENTO,2023-11-12T00:00:00Z,ABIERTA,['806-44-2389'],['MNT-09902']
INC-7601,VANDALISMO,2024-04-17T00:00:00Z,ABIERTA,['131-58-1961'],['MNT-14006']
INC-7602,VANDALISMO,2024-07-27T00:00:00Z,ABIERTA,['263-98-8747'],['MNT-07744']
INC-7603,MAL FUNCIONAMIENTO,2024-11-09T00:00:00Z,CERRADA,['608-59-6195'],"['MNT-00611', 'MNT-02698']"
INC-7604,DESGASTE,2024-04-12T00:00:00Z,CERRADA,['002-59-1513'],['MNT-03082']
INC-7605,DESGASTE,2024-07-14T00:00:00Z,CERRADA,['068-13-2750'],"['MNT-03296', 'MNT-06375']"
INC-7606,DESGASTE,2024-05-12T00:00:00Z,CERRADA,['594-24-1493'],"['MNT-02319', 'MNT-03529']"
INC-7607,DESGASTE,2023-10-20T00:00:00Z,CERRADA,['931-41-5849'],['MNT-11863']
INC-7608,VANDALISMO,2024-02-08T00:00:00Z,CERRADA,['761-13-3157'],['MNT-01358']
INC-7609,ROTURA,2024-08-24T00:00:00Z,ABIERTA,['329-06-7934'],['MNT-00024']
INC-761,ROTURA,2023-12-18T00:00:00Z,ABIERTA,['439-24-5309'],"['MNT-06208', 'MNT-07145', 'MNT-08397', 'MNT-10167']"
INC-7610,ROTURA,2024-06-29T00:00:00Z,ABIERTA,['575-93-9281'],['MNT-06425']
INC-7611,MAL FUNCIONAMIENTO,2024-04-10T00:00:00Z,CERRADA,['082-62-7953'],"['MNT-02724', 'MNT-03444', 'MNT-03650', 'MNT-14178']"
INC-7612,DESGASTE,2024-07-08T00:00:00Z,CERRADA,['960-08-2359'],"['MNT-07246', 'MNT-12267', 'MNT-12317']"
INC-7613,DESGASTE,2024-10-02T00:00:00Z,ABIERTA,['099-49-7296'],"['MNT-07713', 'MNT-08250', 'MNT-13848']"
INC-7614,VANDALISMO,2023-04-12T00:00:00Z,CERRADA,['373-95-8259'],['MNT-12682']
INC-7615,VANDALISMO,2024-01-21T00:00:00Z,ABIERTA,['012-51-5465'],['MNT-12682']
INC-7616,VANDALISMO,2024-04-30T00:00:00Z,CERRADA,['429-56-8871'],['MNT-03727']
INC-7617,DESGASTE,2024-06-08T00:00:00Z,ABIERTA,['769-22-3030'],['MNT-11518']
INC-7618,DESGASTE,2024-09-10T00:00:00Z,CERRADA,['741-33-2456'],"['MNT-04058', 'MNT-06797', 'MNT-13977']"
INC-7619,MAL FUNCIONAMIENTO,2024-08-13T00:00:00Z,CERRADA,['723-60-0234'],"['MNT-03401', 'MNT-13752']"
INC-762,VANDALISMO,2024-01-07T00:00:00Z,CERRADA,"['652-32-0069', '259-45-8735', '332-38-3010']",['MNT-10404']
INC-7620,VANDALISMO,2023-12-17T00:00:00Z,CERRADA,['301-67-6088'],['MNT-05881']
INC-7621,MAL FUNCIONAMIENTO,2023-12-28T00:00:00Z,CERRADA,['613-06-5700'],['MNT-08795']
INC-7622,MAL FUNCIONAMIENTO,2024-02-17T00:00:00Z,ABIERTA,['867-38-6615'],"['MNT-02608', 'MNT-09133']"
INC-7623,MAL FUNCIONAMIENTO,2024-05-19T00:00:00Z,ABIERTA,['773-27-5803'],['MNT-07125']
INC-7624,VANDALISMO,2024-04-17T00:00:00Z,CERRADA,['499-85-5936'],['MNT-12047']
INC-7625,VANDALISMO,2024-09-16T00:00:00Z,ABIERTA,['227-17-8769'],"['MNT-02522', 'MNT-05396']"
INC-7626,ROTURA,2024-03-23T00:00:00Z,CERRADA,['202-23-0343'],['MNT-06922']
INC-7627,VANDALISMO,2024-10-07T00:00:00Z,CERRADA,['759-50-2474'],['MNT-14723']
INC-7628,ROTURA,2024-09-03T00:00:00Z,CERRADA,['248-95-9031'],['MNT-06395']
INC-7629,VANDALISMO,2024-01-16T00:00:00Z,CERRADA,['471-03-3088'],['MNT-09568']
INC-763,DESGASTE,2024-01-10T00:00:00Z,CERRADA,"['687-01-4525', '941-99-6302']",['MNT-02123']
INC-7630,ROTURA,2024-08-23T00:00:00Z,ABIERTA,['905-28-9004'],"['MNT-05869', 'MNT-08364']"
INC-7631,VANDALISMO,2024-04-22T00:00:00Z,ABIERTA,['511-41-0212'],['MNT-07292']
INC-7632,ROTURA,2024-01-21T00:00:00Z,CERRADA,['611-83-5297'],['MNT-08471']
INC-7633,VANDALISMO,2024-06-01T00:00:00Z,ABIERTA,['710-74-2527'],['MNT-12779']
INC-7634,ROTURA,2024-07-17T00:00:00Z,ABIERTA,['125-29-4743'],['MNT-08248']
INC-7635,MAL FUNCIONAMIENTO,2024-10-01T00:00:00Z,CERRADA,['534-03-3174'],['MNT-11110']
INC-7636,ROTURA,2024-02-07T00:00:00Z,ABIERTA,['379-29-4329'],['MNT-06275']
INC-7637,DESGASTE,2024-01-31T00:00:00Z,ABIERTA,['229-87-2554'],['MNT-04268']
INC-7638,ROTURA,2024-09-08T00:00:00Z,ABIERTA,['981-21-9462'],['MNT-07287']
INC-7639,VANDALISMO,2023-10-12T00:00:00Z,ABIERTA,['469-67-6113'],['MNT-01662']
INC-764,MAL FUNCIONAMIENTO,2023-10-31T00:00:00Z,ABIERTA,"['359-91-7006', '590-15-8530', '395-99-3687']",['MNT-10644']
INC-7640,VANDALISMO,2024-04-10T00:00:00Z,ABIERTA,['866-27-1292'],['MNT-07229']
INC-7641,VANDALISMO,2024-06-05T00:00:00Z,CERRADA,['713-37-9619'],['MNT-06460']
INC-7642,DESGASTE,2024-06-08T00:00:00Z,CERRADA,['948-06-9135'],['MNT-07801']
INC-7643,ROTURA,2024-10-08T00:00:00Z,CERRADA,['715-38-7571'],"['MNT-07954', 'MNT-08266']"
INC-7644,ROTURA,2024-03-16T00:00:00Z,ABIERTA,['920-39-3849'],['MNT-02803']
INC-7645,ROTURA,2023-12-13T00:00:00Z,CERRADA,['559-65-1893'],['MNT-06537']
INC-7646,MAL FUNCIONAMIENTO,2024-07-02T00:00:00Z,CERRADA,['707-55-2847'],['MNT-09490']
INC-7647,MAL FUNCIONAMIENTO,2024-04-07T00:00:00Z,CERRADA,['893-52-9276'],"['MNT-02596', 'MNT-05371']"
INC-7648,VANDALISMO,2024-02-08T00:00:00Z,ABIERTA,['549-61-5295'],['MNT-10708']
INC-7649,ROTURA,2024-05-30T00:00:00Z,ABIERTA,['720-18-4284'],['MNT-04376']
INC-765,MAL FUNCIONAMIENTO,2024-10-07T00:00:00Z,ABIERTA,"['667-24-7592', '299-29-8800', '081-56-9870']",['MNT-10967']
INC-7650,DESGASTE,2024-09-18T00:00:00Z,CERRADA,['393-09-3375'],['MNT-06659']
INC-7651,DESGASTE,2024-02-28T00:00:00Z,ABIERTA,['185-71-4779'],['MNT-14894']
INC-7652,DESGASTE,2024-08-26T00:00:00Z,ABIERTA,['458-32-4869'],['MNT-01804']
INC-7653,DESGASTE,2023-12-26T00:00:00Z,ABIERTA,['737-28-8284'],['MNT-01836']
INC-7654,DESGASTE,2024-05-22T00:00:00Z,CERRADA,['697-03-1498'],['MNT-10398']
INC-7655,MAL FUNCIONAMIENTO,2023-11-30T00:00:00Z,ABIERTA,['157-25-8106'],['MNT-13728']
INC-7656,VANDALISMO,2024-01-24T00:00:00Z,ABIERTA,['781-95-6206'],['MNT-11024']
INC-7657,VANDALISMO,2023-10-17T00:00:00Z,CERRADA,['658-70-2211'],"['MNT-04682', 'MNT-06882', 'MNT-11736']"
INC-7658,ROTURA,2024-09-13T00:00:00Z,CERRADA,['690-39-4985'],['MNT-08486']
INC-7659,MAL FUNCIONAMIENTO,2024-05-17T00:00:00Z,CERRADA,['593-67-8808'],"['MNT-11870', 'MNT-12753']"
INC-766,MAL FUNCIONAMIENTO,2024-01-07T00:00:00Z,ABIERTA,"['979-98-5710', '262-47-4966']","['MNT-07462', 'MNT-13892']"
INC-7660,MAL FUNCIONAMIENTO,2024-08-26T00:00:00Z,CERRADA,['051-73-6591'],['MNT-07125']
INC-7661,VANDALISMO,2023-11-24T00:00:00Z,CERRADA,['626-03-9543'],['MNT-01784']
INC-7662,MAL FUNCIONAMIENTO,2024-01-08T00:00:00Z,ABIERTA,['053-99-8190'],['MNT-04542']
INC-7663,ROTURA,2024-08-12T00:00:00Z,CERRADA,['816-96-0216'],['MNT-06280']
INC-7664,DESGASTE,2024-01-16T00:00:00Z,CERRADA,['336-65-2485'],['MNT-10395']
INC-7665,DESGASTE,2024-04-21T00:00:00Z,ABIERTA,['506-06-6488'],['MNT-02857']
INC-7666,ROTURA,2024-09-17T00:00:00Z,ABIERTA,['497-76-3113'],['MNT-09586']
INC-7667,MAL FUNCIONAMIENTO,2023-12-15T00:00:00Z,ABIERTA,['069-01-1623'],['MNT-02654']
INC-7668,DESGASTE,2024-04-29T00:00:00Z,CERRADA,['654-95-3857'],"['MNT-03510', 'MNT-10599']"
INC-7669,VANDALISMO,2024-06-20T00:00:00Z,ABIERTA,['312-87-6476'],['MNT-08299']
INC-767,MAL FUNCIONAMIENTO,2024-03-20T00:00:00Z,CERRADA,"['363-18-2975', '187-77-4903', '840-18-5286']",['MNT-12959']
INC-7670,ROTURA,2024-03-07T00:00:00Z,ABIERTA,['906-72-2153'],['MNT-03793']
INC-7671,ROTURA,2024-02-21T00:00:00Z,ABIERTA,['293-30-7192'],['MNT-04213']
INC-7672,DESGASTE,2024-11-08T00:00:00Z,CERRADA,['061-67-5503'],['MNT-03029']
INC-7673,MAL FUNCIONAMIENTO,2024-05-29T00:00:00Z,CERRADA,['959-15-8339'],"['MNT-01593', 'MNT-03308', 'MNT-10657']"
INC-7674,MAL FUNCIONAMIENTO,2024-07-10T00:00:00Z,ABIERTA,['943-72-5452'],['MNT-13517']
INC-7675,DESGASTE,2024-07-02T00:00:00Z,CERRADA,['349-19-3198'],"['MNT-06247', 'MNT-07687']"
INC-7676,DESGASTE,2023-12-21T00:00:00Z,CERRADA,['774-03-5116'],['MNT-13610']
INC-7677,MAL FUNCIONAMIENTO,2024-08-03T00:00:00Z,ABIERTA,['777-11-6228'],['MNT-12888']
INC-7678,DESGASTE,2024-08-01T00:00:00Z,ABIERTA,['917-91-0951'],['MNT-04860']
INC-7679,VANDALISMO,2024-07-05T00:00:00Z,CERRADA,['908-33-2856'],['MNT-13311']
INC-768,MAL FUNCIONAMIENTO,2024-01-18T00:00:00Z,CERRADA,"['640-37-8502', '609-24-1352']",['MNT-10514']
INC-7680,ROTURA,2024-06-20T00:00:00Z,CERRADA,['554-31-7805'],['MNT-13597']
INC-7681,MAL FUNCIONAMIENTO,2023-12-19T00:00:00Z,ABIERTA,['729-32-8033'],['MNT-13557']
INC-7682,VANDALISMO,2024-01-07T00:00:00Z,CERRADA,['990-07-6790'],['MNT-08223']
INC-7683,MAL FUNCIONAMIENTO,2024-07-31T00:00:00Z,ABIERTA,['098-20-9062'],['MNT-09277']
INC-7684,MAL FUNCIONAMIENTO,2024-01-13T00:00:00Z,CERRADA,['635-77-4518'],['MNT-13246']
INC-7685,DESGASTE,2024-05-01T00:00:00Z,CERRADA,['798-35-2697'],['MNT-08101']
INC-7686,ROTURA,2024-07-09T00:00:00Z,ABIERTA,['572-15-1764'],"['MNT-02674', 'MNT-12482']"
INC-7687,DESGASTE,2024-02-03T00:00:00Z,CERRADA,['668-96-8831'],['MNT-01268']
INC-7688,DESGASTE,2024-03-28T00:00:00Z,CERRADA,['047-58-8122'],"['MNT-10307', 'MNT-11092']"
INC-7689,DESGASTE,2024-01-20T00:00:00Z,CERRADA,['718-50-3629'],['MNT-11103']
INC-769,MAL FUNCIONAMIENTO,2024-06-20T00:00:00Z,ABIERTA,"['948-77-3881', '241-56-4782', '232-44-7843']",['MNT-08482']
INC-7690,MAL FUNCIONAMIENTO,2023-07-11T00:00:00Z,CERRADA,['206-14-0835'],['MNT-01149']
INC-7691,ROTURA,2023-11-25T00:00:00Z,ABIERTA,['758-73-2598'],['MNT-06588']
INC-7692,DESGASTE,2024-02-19T00:00:00Z,ABIERTA,['335-30-6343'],['MNT-03564']
INC-7693,ROTURA,2024-01-13T00:00:00Z,ABIERTA,['611-11-3951'],['MNT-01403']
INC-7694,DESGASTE,2024-09-25T00:00:00Z,CERRADA,['283-05-3590'],"['MNT-05437', 'MNT-07850']"
INC-7695,MAL FUNCIONAMIENTO,2024-05-07T00:00:00Z,CERRADA,['852-60-3079'],['MNT-09477']
INC-7696,MAL FUNCIONAMIENTO,2023-10-26T00:00:00Z,ABIERTA,['002-53-4615'],['MNT-14595']
INC-7697,MAL FUNCIONAMIENTO,2023-11-16T00:00:00Z,ABIERTA,['909-83-5987'],"['MNT-07663', 'MNT-10001']"
INC-7698,VANDALISMO,2024-01-22T00:00:00Z,CERRADA,['670-62-7983'],"['MNT-12691', 'MNT-14141']"
INC-7699,MAL FUNCIONAMIENTO,2023-12-30T00:00:00Z,CERRADA,['707-03-4210'],['MNT-00446']
INC-77,DESGASTE,2024-03-20T00:00:00Z,CERRADA,"['311-23-9012', '542-71-1216']",['MNT-13487']
INC-770,DESGASTE,2024-07-18T00:00:00Z,ABIERTA,['098-80-4542'],['MNT-12719']
INC-7700,MAL FUNCIONAMIENTO,2023-11-13T00:00:00Z,ABIERTA,['480-65-9294'],['MNT-12193']
INC-7701,DESGASTE,2023-12-29T00:00:00Z,CERRADA,['475-71-2235'],['MNT-06163']
INC-7702,VANDALISMO,2023-11-04T00:00:00Z,ABIERTA,['049-76-3550'],['MNT-03144']
INC-7703,ROTURA,2024-02-19T00:00:00Z,CERRADA,['348-84-1392'],['MNT-03696']
INC-7704,DESGASTE,2024-07-26T00:00:00Z,ABIERTA,['477-83-0052'],['MNT-11704']
INC-7705,MAL FUNCIONAMIENTO,2024-10-03T00:00:00Z,ABIERTA,['520-96-8108'],"['MNT-07603', 'MNT-09678']"
INC-7706,DESGASTE,2024-03-12T00:00:00Z,ABIERTA,['406-58-5371'],['MNT-00298']
INC-7707,DESGASTE,2024-07-01T00:00:00Z,CERRADA,['823-55-4223'],['MNT-02023']
INC-7708,DESGASTE,2024-10-06T00:00:00Z,ABIERTA,['864-27-0413'],['MNT-02504']
INC-7709,MAL FUNCIONAMIENTO,2023-12-13T00:00:00Z,CERRADA,['602-12-0260'],['MNT-12886']
INC-771,VANDALISMO,2024-09-05T00:00:00Z,CERRADA,['612-36-6134'],['MNT-01883']
INC-7710,VANDALISMO,2024-05-02T00:00:00Z,CERRADA,['135-73-8668'],"['MNT-03128', 'MNT-05751', 'MNT-11690']"
INC-7711,ROTURA,2023-11-20T00:00:00Z,CERRADA,['462-24-7775'],['MNT-00419']
INC-7712,ROTURA,2024-07-08T00:00:00Z,ABIERTA,['364-84-7821'],['MNT-05764']
INC-7713,MAL FUNCIONAMIENTO,2023-12-27T00:00:00Z,ABIERTA,['837-29-6086'],['MNT-09836']
INC-7714,DESGASTE,2024-04-06T00:00:00Z,CERRADA,['175-02-6107'],"['MNT-02533', 'MNT-12325', 'MNT-13888']"
INC-7715,VANDALISMO,2024-10-07T00:00:00Z,CERRADA,['373-45-3662'],['MNT-11704']
INC-7716,VANDALISMO,2024-11-09T00:00:00Z,CERRADA,['517-32-4599'],['MNT-00859']
INC-7717,ROTURA,2024-01-02T00:00:00Z,CERRADA,['072-40-2634'],['MNT-02291']
INC-7718,DESGASTE,2024-04-08T00:00:00Z,ABIERTA,['851-33-4183'],['MNT-08013']
INC-7719,ROTURA,2024-09-06T00:00:00Z,CERRADA,['108-82-7320'],['MNT-01023']
INC-772,VANDALISMO,2023-11-14T00:00:00Z,CERRADA,['100-17-6965'],['MNT-12073']
INC-7720,ROTURA,2024-06-26T00:00:00Z,CERRADA,['037-66-6567'],['MNT-00420']
INC-7721,DESGASTE,2023-10-30T00:00:00Z,ABIERTA,['425-77-4526'],['MNT-12446']
INC-7722,VANDALISMO,2023-12-16T00:00:00Z,CERRADA,['629-15-3222'],"['MNT-00432', 'MNT-14194']"
INC-7723,VANDALISMO,2023-12-20T00:00:00Z,CERRADA,['088-06-5065'],['MNT-14755']
INC-7724,MAL FUNCIONAMIENTO,2023-12-11T00:00:00Z,ABIERTA,['440-10-6723'],['MNT-11189']
INC-7725,VANDALISMO,2024-05-29T00:00:00Z,CERRADA,['131-58-1961'],['MNT-13589']
INC-7726,MAL FUNCIONAMIENTO,2023-11-30T00:00:00Z,ABIERTA,['967-90-4792'],['MNT-04381']
INC-7727,VANDALISMO,2024-10-07T00:00:00Z,CERRADA,['407-64-8259'],"['MNT-09810', 'MNT-13566']"
INC-7728,ROTURA,2024-01-02T00:00:00Z,ABIERTA,['554-77-8712'],"['MNT-01691', 'MNT-08560']"
INC-7729,MAL FUNCIONAMIENTO,2024-09-01T00:00:00Z,CERRADA,['095-65-3627'],['MNT-13396']
INC-773,VANDALISMO,2024-09-02T00:00:00Z,CERRADA,"['493-49-6034', '264-91-4570']",['MNT-05826']
INC-7730,ROTURA,2024-04-05T00:00:00Z,ABIERTA,['537-05-6238'],"['MNT-02237', 'MNT-07352']"
INC-7731,MAL FUNCIONAMIENTO,2024-08-10T00:00:00Z,ABIERTA,['778-55-2517'],['MNT-05902']
INC-7732,ROTURA,2024-07-30T00:00:00Z,CERRADA,['869-34-7156'],"['MNT-02969', 'MNT-11842']"
INC-7733,MAL FUNCIONAMIENTO,2024-01-11T00:00:00Z,CERRADA,['948-68-9260'],"['MNT-06956', 'MNT-13312']"
INC-7734,MAL FUNCIONAMIENTO,2024-03-25T00:00:00Z,CERRADA,['535-23-9449'],['MNT-00667']
INC-7735,DESGASTE,2024-01-16T00:00:00Z,CERRADA,['881-84-6051'],['MNT-13777']
INC-7736,MAL FUNCIONAMIENTO,2024-12-06T00:00:00Z,CERRADA,['646-47-3383'],['MNT-14374']
INC-7737,VANDALISMO,2024-09-30T00:00:00Z,ABIERTA,['743-94-3160'],['MNT-09583']
